title,artist,date,category,medium,id,url,image
Sem título (Casas e Quintais),Emiliano Di Cavalcanti,1942;,Desenho,caneta-tinteiro sobre papel,17704,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17704,
Sem título (Casal no Café),Emiliano Di Cavalcanti,1942;,Desenho,grafite sobre papel,17703,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17703,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/77968_ca_object_representations_media_3050_large.jpg
Sem título (Casal),Emiliano Di Cavalcanti,1942;,Desenho,grafite sobre papel,17702,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17702,
Sem título (Mulheres e Vasos),Emiliano Di Cavalcanti,1942;,Desenho,grafite e nanquim sobre papel,17701,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17701,
Sem título (Rosto Feminino),Emiliano Di Cavalcanti,1942;,Desenho,nanquim sobre papel,17700,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17700,
Sem título (Músicos),Emiliano Di Cavalcanti,1941;,Desenho,nanquim sobre papel,17699,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17699,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/92000_ca_object_representations_media_393_large.jpg
Sem título (Figuras e Barcos),Emiliano Di Cavalcanti,1941;,Desenho,grafite sobre papel,17698,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17698,
Projeto para Painel,Emiliano Di Cavalcanti,1941;,Desenho,caneta-tinteiro sobre papel,17697,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17697,
Sem título (Perfil Feminino),Emiliano Di Cavalcanti,1941;,Desenho,grafite e nanquim sobre papel,17696,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17696,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/26087_ca_object_representations_media_3049_large.jpg
Sem título (Perfil Feminino),Emiliano Di Cavalcanti,1941;,Desenho,grafite sobre papel,17695,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17695,
Sem título (Figura Feminina),Emiliano Di Cavalcanti,1941;,Aquarela,grafite e aquarela sobre papel,17694,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17694,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/90500_ca_object_representations_media_3048_large.jpg
Sem título (Mulher Sentada),Emiliano Di Cavalcanti,1941;,Desenho,grafite sobre papel,17693,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17693,
Sem título (Mulher com Leque),Emiliano Di Cavalcanti,1941;,Desenho,nanquim e grafite sobre papel,17692,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17692,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/3/39570_ca_object_representations_media_8371_large.jpg
Sem título (Nu Feminino),Emiliano Di Cavalcanti,1941;,Desenho,grafite sobre papel,17691,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17691,
Sem título (Figura Feminina Sentada),Emiliano Di Cavalcanti,1941;,Desenho,grafite sobre papel,17690,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17690,
Sem título (Figura Feminina e Animais),Emiliano Di Cavalcanti,1941;,Desenho,nanquim e grafite sobre papel,17689,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17689,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/11927_ca_object_representations_media_392_large.jpg
Sem título (Nu Feminino),Emiliano Di Cavalcanti,1941;,Desenho,grafite sobre papel,17688,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17688,
Sem título (Figura Feminina Sentada),Emiliano Di Cavalcanti,1941;,Desenho,grafite sobre papel,17687,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17687,
Sem título (Nu Feminino),Emiliano Di Cavalcanti,1941;,Desenho,grafite sobre papel,17686,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17686,
Sem título (Nu Feminino),Emiliano Di Cavalcanti,1941;,Desenho,grafite sobre papel,17685,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17685,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/43478_ca_object_representations_media_3046_large.jpg
Sem título (Nu Feminino),Emiliano Di Cavalcanti,1941;,Desenho,grafite sobre papel,17684,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17684,
Sem título (Mulher Sentada),Emiliano Di Cavalcanti,1941;,Desenho,guache e grafite sobre papel,17683,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17683,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/55057_ca_object_representations_media_390_large.jpg
Sem título (Figura com Raquete),Emiliano Di Cavalcanti,1941;,Desenho,grafite sobre papel,17682,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17682,
Sem título (Figuras e Cavalos),Emiliano Di Cavalcanti,1941;,Desenho,caneta-tinteiro sobre papel,17681,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17681,
Sem título (Três Mulheres),Emiliano Di Cavalcanti,1941;,Desenho,nanquim e grafite sobre papel,17680,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17680,
Sem título (Rostos),Emiliano Di Cavalcanti,1941;,Desenho,grafite sobre papel,17679,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17679,
Sem título (Dois Soldados),Emiliano Di Cavalcanti,1941;,Desenho,grafite sobre papel,17678,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17678,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/47439_ca_object_representations_media_3045_large.jpg
Sem título (Figuras),Emiliano Di Cavalcanti,1941;,Desenho,grafite sobre papel,17677,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17677,
Sem título (Cena de Rua),Emiliano Di Cavalcanti,1941;,Desenho,nanquim sobre papel,17676,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17676,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/11585_ca_object_representations_media_3044_large.jpg
Sem título (Casal no Café),Emiliano Di Cavalcanti,1941;,Desenho,guache e grafite sobre papel,17675,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17675,
"Sem título (Homem, Mulher e Vacas)",Emiliano Di Cavalcanti,1941;,Desenho,nanquim e grafite sobre papel,17674,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17674,
Sem título (Figura Feminina),Emiliano Di Cavalcanti,1941;,Desenho,grafite e crayon sobre papel,17673,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17673,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/97706_ca_object_representations_media_3043_large.jpg
Sem título (Rosto e Perfis),Emiliano Di Cavalcanti,1940;,Desenho,nanquim sobre papel,17672,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17672,
Sem título (Trabalhadores),Emiliano Di Cavalcanti,1939;,Desenho,grafite e nanquim sobre papel,17671,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17671,
Sem título (Figuras e Mesas),Emiliano Di Cavalcanti,1939;,Desenho,grafite sobre papel,17670,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17670,
Sem título (Figura Feminina e Cães),Emiliano Di Cavalcanti,1938;,Desenho,grafite sobre papel,17669,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17669,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/10218_ca_object_representations_media_3042_large.jpg
Sem título (Mulher de Chapéu),Emiliano Di Cavalcanti,1938;,Desenho,nanquim e grafite sobre papel,17668,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17668,
Leon Paul Fargue,Emiliano Di Cavalcanti,1938;,Desenho,grafite sobre papel,17667,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17667,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/56105_ca_object_representations_media_3041_large.jpg
Sem título (Figuras e Tabuleiro),Emiliano Di Cavalcanti,1938;,Desenho,grafite e nanquim sobre papel,17666,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17666,
Sem título (Mulher com Bengala),Emiliano Di Cavalcanti,1938;,Desenho,grafite sobre papel,17665,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17665,
A Única Solução é a Guerra (Charge),Emiliano Di Cavalcanti,1938;,Desenho,grafite sobre papel,17664,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17664,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/35242_ca_object_representations_media_3040_large.jpg
Sem título (Quatro Nus Femininos),Emiliano Di Cavalcanti,1937;,Desenho,crayon sobre papel,17663,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17663,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/23725_ca_object_representations_media_387_large.jpg
Sem título (Perfil de Mulher),Emiliano Di Cavalcanti,1937;,Desenho,nanquim sobre papel,17662,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17662,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/85592_ca_object_representations_media_3039_large.jpg
Sem título (Figuras),Emiliano Di Cavalcanti,1937;,Desenho,caneta-tinteiro sobre papel,17661,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17661,
Sem título (Duas Figuras Femininas com Chapéu),Emiliano Di Cavalcanti,1937;,Desenho,crayon sobre papel,17660,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17660,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/3/75926_ca_object_representations_media_8384_large.jpg
"Sem título (Mãos, Pernas e Rosto)",Emiliano Di Cavalcanti,1937;,Desenho,crayon sobre papel,17659,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17659,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/4204_ca_object_representations_media_3038_large.jpg
Sem título (Painel),Emiliano Di Cavalcanti,1937;,Desenho,nanquim sobre papel,17658,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17658,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/33900_ca_object_representations_media_386_large.jpg
Sem título (Nu Feminino posando),Emiliano Di Cavalcanti,1937;,Desenho,grafite sobre papel,17657,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17657,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/4770_ca_object_representations_media_385_large.jpg
André Gide,Emiliano Di Cavalcanti,1937;,Desenho,grafite sobre papel,17656,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17656,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/84424_ca_object_representations_media_384_large.jpg
Sem título (Mulher Deitada),Emiliano Di Cavalcanti,1936;,Desenho,grafite sobre papel,17655,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17655,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/3/21761_ca_object_representations_media_3388_large.jpg
Sem título (Perfil e Figura Feminina),Emiliano Di Cavalcanti,1936;,Desenho,crayon sobre papel,17654,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17654,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/41733_ca_object_representations_media_3037_large.jpg
Sem título (Figuras na Praia),Emiliano Di Cavalcanti,1936;,Desenho,grafite e nanquim sobre papel,17653,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17653,
Sem título (Dois Homens e Mulher Nua),Emiliano Di Cavalcanti,1936;,Desenho,grafite sobre papel,17652,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17652,
W. Fernandez Flores (Caricatura),Emiliano Di Cavalcanti,1935;,Desenho,grafite e caneta-tinteiro sobre papel,17651,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17651,
Sem título (Cena de Rua),Emiliano Di Cavalcanti,1935;,Desenho,grafite sobre papel,17650,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17650,
Sem título (Figura Feminina e Violão),Emiliano Di Cavalcanti,1935;,Desenho,grafite sobre papel,17649,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17649,
Sem título (Nu Feminino),Emiliano Di Cavalcanti,1935;,Desenho,grafite sobre papel,17648,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17648,
Sem título (Cena de Rua),Emiliano Di Cavalcanti,1935;,Desenho,nanquim sobre papel,17647,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17647,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/22266_ca_object_representations_media_383_large.jpg
Sem título (Casa e Escadaria),Emiliano Di Cavalcanti,1935;,Desenho,grafite sobre papel,17646,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17646,
Sem título (Homem fumando),Emiliano Di Cavalcanti,1935;,Desenho,grafite sobre papel,17645,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17645,
Sem título (Homem olhando Vitrine),Emiliano Di Cavalcanti,1935;,Desenho,caneta-tinteiro sobre papel,17644,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17644,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/6247_ca_object_representations_media_382_large.jpg
Sem título (Palmeiras e Barco),Emiliano Di Cavalcanti,1935;,Desenho,grafite sobre papel,17643,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17643,
Sem título (Cena de Rua),Emiliano Di Cavalcanti,1935;,Desenho,grafite sobre papel,17642,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17642,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/96086_ca_object_representations_media_3036_large.jpg
Sem título (Figuras no Café),Emiliano Di Cavalcanti,1935;,Desenho,grafite sobre papel,17641,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17641,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/15020_ca_object_representations_media_3035_large.jpg
Sem título (Mulher e Criança),Emiliano Di Cavalcanti,1935;,Desenho,grafite sobre papel,17640,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17640,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/2/76177_ca_object_representations_media_7251_large.jpg
Duhamel,Emiliano Di Cavalcanti,1935;,Desenho,nanquim sobre papel,17639,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17639,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/72768_ca_object_representations_media_3034_large.jpg
Sem título (Dois Homens e Duas Mulheres),Emiliano Di Cavalcanti,1935;,Desenho,nanquim e crayon sobre papel,17638,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17638,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/64372_ca_object_representations_media_381_large.jpg
Sem título (Duas Cabeças de Mulher),Emiliano Di Cavalcanti,1935;,Desenho,caneta-tinteiro sobre papel,17637,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17637,
Sem título (Torso),Emiliano Di Cavalcanti,1935;,Desenho,grafite sobre papel,17636,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17636,
Scenário nº 2,Emiliano Di Cavalcanti,1935;,Desenho,guache sobre papel,17635,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17635,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/60370_ca_object_representations_media_3033_large.jpg
Scenário nº 1 - 1900,Emiliano Di Cavalcanti,1935;,Desenho,guache sobre papel,17634,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17634,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/3/20727_ca_object_representations_media_3385_large.jpg
"Sem título (Cabeça, Torso e Figura Masculina)",Emiliano Di Cavalcanti,1935;,Desenho,caneta-tinteiro sobre papel,17633,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17633,
Barbusse,Emiliano Di Cavalcanti,1935;,Desenho,nanquim sobre papel,17632,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17632,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/3/77933_ca_object_representations_media_3383_large.jpg
Antônio Dias,Emiliano Di Cavalcanti,1935;,Desenho,grafite sobre papel,17631,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17631,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/96812_ca_object_representations_media_3032_large.jpg
Sem título (Perfil de Mulher),Emiliano Di Cavalcanti,1934;,Desenho,grafite sobre papel,17630,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17630,
Sem título (Mulheres no Cabaré),Emiliano Di Cavalcanti,1934;,Desenho,nanquim e grafite sobre papel,17629,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17629,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/3/28777_ca_object_representations_media_8385_large.jpg
Sem título (Mulher Sentada),Emiliano Di Cavalcanti,1934;,Aquarela,grafite e aquarela sobre papel,17628,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17628,
Sem título (Homem e Mulher),Emiliano Di Cavalcanti,1934;,Desenho,grafite sobre papel,17627,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17627,
Sem título (Figura Feminina Sentada),Emiliano Di Cavalcanti,1934;,Desenho,grafite sobre papel,17626,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17626,
Sem título (Figura Feminina),Emiliano Di Cavalcanti,1934;,Desenho,grafite sobre papel,17625,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17625,
Sem título (Mulher com Cesto de Peixes),Emiliano Di Cavalcanti,1934;,Aquarela,aquarela e nanquim sobre papel,17624,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17624,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/4221_ca_object_representations_media_3031_large.jpg
Sem título (Menina Portuguesa),Emiliano Di Cavalcanti,1934;,Desenho,grafite sobre papel,17623,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17623,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/95651_ca_object_representations_media_3030_large.jpg
M. Maeterlinck (Caricatura),Emiliano Di Cavalcanti,1934;,Desenho,grafite sobre papel,17622,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17622,
Sem título (Homem de Chapéu e Mulher),Emiliano Di Cavalcanti,1934;,Desenho,nanquim e grafite sobre papel,17621,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17621,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/29274_ca_object_representations_media_3029_large.jpg
Sem título (Casal),Emiliano Di Cavalcanti,1934;,Desenho,grafite sobre papel,17620,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17620,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/3/14072_ca_object_representations_media_8370_large.jpg
Sem título (Figuras),Emiliano Di Cavalcanti,1934;,Desenho,grafite sobre papel,17619,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17619,
Sem título (Cena de Cabaré),Emiliano Di Cavalcanti,1934;,Desenho,nanquim e grafite sobre papel,17618,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17618,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/49328_ca_object_representations_media_379_large.jpg
Sem título (Figuras de Dançarinas),Emiliano Di Cavalcanti,1934;,Desenho,nanquim e grafite sobre papel,17617,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17617,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/40721_ca_object_representations_media_3028_large.jpg
"Sem título (Figuras, Cães e Escada)",Emiliano Di Cavalcanti,1934;,Desenho,grafite e caneta-tinteiro sobre papel,17616,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17616,
Sem título (Cena de Cabaré),Emiliano Di Cavalcanti,1934;,Desenho,nanquim sobre papel,17615,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17615,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/3/48754_ca_object_representations_media_3382_large.jpg
Sem título (Cena de Cabaré),Emiliano Di Cavalcanti,1934;,Aquarela,"grafite, nanquim e aquarela sobre papel",17614,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17614,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/8908_ca_object_representations_media_378_large.jpg
Sem título (Duas Mulheres),Emiliano Di Cavalcanti,1934;,Desenho,"nanquim, pastel e crayon sobre papel",17613,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17613,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/4/70127_ca_object_representations_media_8433_large.jpg
Sem título (Duas Figuras Femininas),Emiliano Di Cavalcanti,1934;,Desenho,nanquim sobre papel,17612,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17612,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/8/4/92603_ca_object_representations_media_8427_large.jpg
"Sem título (Chafariz, Homens e Mulheres de Chapéu)",Emiliano Di Cavalcanti,1934;,Desenho,pastel e grafite sobre papel,17611,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17611,
Sem título (Cena de Café-Concerto),Emiliano Di Cavalcanti,1934;,Desenho,nanquim e lápis-de-cor sobre papel,17610,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17610,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/53777_ca_object_representations_media_376_large.jpg
Sem título (Cantora e Mulher ao Piano),Emiliano Di Cavalcanti,1934;,Desenho,nanquim e grafite sobre papel,17609,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17609,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/76646_ca_object_representations_media_375_large.jpg
Sem título (Vaca),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17608,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17608,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/27650_ca_object_representations_media_3027_large.jpg
Sem título (Três Mulheres),Emiliano Di Cavalcanti,1933;,Desenho,nanquim e grafite sobre papel,17607,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17607,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/3/17506_ca_object_representations_media_3379_large.jpg
Sem título (Rosto Feminino),Emiliano Di Cavalcanti,1933;,Desenho,nanquim e grafite sobre papel,17606,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17606,
Sem título (Figura Feminina),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17605,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17605,
Sem título (Retrato de Mulher),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17604,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17604,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/3/1469_ca_object_representations_media_3378_large.jpg
Mário de Andrade (Caricatura),Emiliano Di Cavalcanti,1933;,Desenho,nanquim sobre papel,17603,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17603,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/3/68178_ca_object_representations_media_3377_large.jpg
Mário de Andrade (Caricatura),Emiliano Di Cavalcanti,1933;,Desenho,nanquim sobre papel,17602,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17602,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/3/26546_ca_object_representations_media_3376_large.jpg
Sem título (Pescadores),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17601,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17601,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/3/89626_ca_object_representations_media_3375_large.jpg
Sem título (Pescadores e Canoa),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17600,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17600,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/6361_ca_object_representations_media_3026_large.jpg
Sem título (Pescadores),Emiliano Di Cavalcanti,1933;,Desenho,caneta-tinteiro sobre papel,17599,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17599,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/83323_ca_object_representations_media_3025_large.jpg
Sem título (Figura Masculina),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17598,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17598,
Sem título (Mulher e Criança),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17597,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17597,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/7/2/13599_ca_object_representations_media_7250_large.jpg
Sem título (Mulher Sentada; Janela ao Fundo),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17596,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17596,
Sem título (Mulher Sentada),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17595,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17595,
Sem título (Duas Figuras),Emiliano Di Cavalcanti,1933;,Desenho,grafite e caneta-tinteiro sobre papel,17594,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17594,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/16242_ca_object_representations_media_3024_large.jpg
Sem título (Figura Feminina),Emiliano Di Cavalcanti,1933;,Desenho,nanquim sobre papel,17593,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17593,
Sem título (Mulher Nua Deitada),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17592,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17592,
Sem título (Figura Feminina Nua),Emiliano Di Cavalcanti,1933;,Desenho,nanquim e grafite sobre papel,17591,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17591,
Sem título (Mulher lendo),Emiliano Di Cavalcanti,1933;,Desenho,grafite e nanquim sobre papel,17590,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17590,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/38291_ca_object_representations_media_3022_large.jpg
Sem título (Figura Feminina),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17589,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17589,
Sem título (Mulher amamentando),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17588,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17588,
Sem título (Rosto Feminino),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17587,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17587,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/0/292_ca_object_representations_media_3021_large.jpg
Oswald e Mário (Caricatura),Emiliano Di Cavalcanti,1933;,Desenho,caneta-tinteiro sobre papel,17586,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17586,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/3/21825_ca_object_representations_media_3374_large.jpg
Sem título (Jardim),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17585,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17585,
Sem título (Figuras),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17584,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17584,
Sem título (Figura Masculina),Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17583,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17583,
"Sem título (Homem Deitado, Mulher e Criança)",Emiliano Di Cavalcanti,1933;,Desenho,grafite sobre papel,17582,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17582,
Sem título (Grupo de Trabalhadores),Emiliano Di Cavalcanti,1933;,Desenho,grafite e nanquim sobre papel,17581,https://acervo.mac.usp.br/acervo/index.php/Detail/objects/17581,https://acervo.mac.usp.br/acervo/media/collectiveaccess/images/3/74768_ca_object_representations_media_373_large.jpg
